seed,strategy,episode,success,steps,mismatches,replans,fault_edges,initial_prediction_error
11,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
11,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
11,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
12,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
12,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
12,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
12,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
12,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
13,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
13,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
13,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
13,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
13,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
14,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
14,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
14,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
14,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
14,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
15,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
15,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
15,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
15,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
15,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
16,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
16,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
16,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
16,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
16,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
17,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
17,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
17,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
17,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
17,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
18,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
18,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
18,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
18,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
18,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
19,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
19,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
19,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
19,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
19,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
20,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
20,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
20,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
20,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
20,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
21,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
21,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
21,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
21,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
21,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
22,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
22,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
22,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
22,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
22,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
23,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
23,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
23,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
23,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
23,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
24,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
24,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
24,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
24,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
24,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
25,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
25,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
25,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
25,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
25,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
26,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
26,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
26,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
26,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
26,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
27,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
27,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
27,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
27,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
27,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
28,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
28,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
28,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
28,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
28,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
29,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
29,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
29,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
29,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
29,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
30,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
30,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
30,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
30,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
30,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
31,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
31,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
31,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
31,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
31,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
32,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
32,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
32,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
32,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
32,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
33,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
33,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
33,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
33,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
33,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
34,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
34,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
34,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
34,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
34,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
35,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
35,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
35,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
35,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
35,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
36,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
36,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
36,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
36,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
36,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
37,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
37,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
37,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
37,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
37,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
38,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
38,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
38,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
38,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
38,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
39,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
39,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
39,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
39,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
39,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
40,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
40,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
40,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
40,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
40,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
41,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
41,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
41,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
41,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
41,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
42,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
42,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
42,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
42,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
42,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
43,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
43,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
43,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
43,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
43,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
44,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
44,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
44,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
44,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
44,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
45,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
45,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
45,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
45,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
45,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
46,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
46,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
46,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
46,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
46,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
47,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
47,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
47,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
47,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
47,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
48,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
48,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
48,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
48,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
48,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
49,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
49,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
49,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
49,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
49,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
50,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
50,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
50,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
50,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
50,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
51,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
51,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
51,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
51,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
51,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
52,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
52,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
52,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
52,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
52,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
53,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
53,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
53,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
53,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
53,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
54,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
54,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
54,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
54,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
54,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
55,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
55,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
55,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
55,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
55,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
56,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
56,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
56,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
56,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
56,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
57,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
57,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
57,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
57,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
57,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
58,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
58,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
58,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
58,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
58,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
59,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
59,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
59,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
59,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
59,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
60,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
60,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
60,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
60,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
60,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
61,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
61,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
61,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
61,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
61,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
62,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
62,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
62,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
62,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
62,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
63,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
63,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
63,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
63,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
63,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
64,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
64,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
64,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
64,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
64,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
65,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
65,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
65,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
65,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
65,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
66,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
66,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
66,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
66,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
66,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
67,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
67,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
67,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
67,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
67,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
68,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
68,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
68,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
68,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
68,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
69,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
69,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
69,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
69,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
69,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
70,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
70,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
70,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
70,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
70,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
71,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
71,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
71,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
71,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
71,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
72,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
72,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
72,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
72,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
72,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
73,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
73,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
73,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
73,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
73,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
74,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
74,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
74,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
74,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
74,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
75,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
75,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
75,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
75,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
75,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
76,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
76,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
76,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
76,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
76,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
77,ccra_exact_guard,0,1,17,1,17,3,0.005555555555555556
77,ccra_exact_guard,1,1,16,0,16,3,0.005555555555555556
77,ccra_exact_guard,2,1,16,0,16,3,0.005555555555555556
77,ccra_exact_guard,3,1,16,0,16,3,0.005555555555555556
77,ccra_exact_guard,4,1,16,0,16,3,0.005555555555555556
78,ccra_exact_guard,0,1,17,1,17,1,0.001851851851851852
78,ccra_exact_guard,1,1,16,0,16,1,0.001851851851851852
78,ccra_exact_guard,2,1,16,0,16,1,0.001851851851851852
78,ccra_exact_guard,3,1,16,0,16,1,0.001851851851851852
78,ccra_exact_guard,4,1,16,0,16,1,0.001851851851851852
79,ccra_exact_guard,0,1,17,1,17,2,0.003703703703703704
79,ccra_exact_guard,1,1,16,0,16,2,0.003703703703703704
79,ccra_exact_guard,2,1,16,0,16,2,0.003703703703703704
79,ccra_exact_guard,3,1,16,0,16,2,0.003703703703703704
79,ccra_exact_guard,4,1,16,0,16,2,0.003703703703703704
0,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
0,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
0,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
0,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
0,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
1,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
1,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
1,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
1,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
1,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
2,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
2,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
2,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
2,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
2,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
3,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
3,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
3,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
3,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
3,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
4,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
4,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
4,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
4,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
4,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
5,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
5,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
5,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
5,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
5,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
6,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
6,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
6,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
6,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
6,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
7,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
7,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
7,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
7,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
7,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
8,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
8,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
8,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
8,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
8,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
9,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
9,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
9,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
9,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
9,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
10,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
10,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
10,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
10,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
10,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
11,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
11,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
11,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
11,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
11,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
12,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
12,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
12,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
12,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
12,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
13,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
13,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
13,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
13,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
13,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
14,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
14,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
14,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
14,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
14,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
15,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
15,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
15,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
15,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
15,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
16,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
16,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
